"產地","主旨","原因","進口商名稱","進口商地址","貨品分類號列","檢驗方法","不合格原因暨檢出量詳細說明","法規限量標準","製造廠或出口商名稱","製造商代碼","牌名","重量","處置情形","發布日期","報驗受理日期","附圖"
"印度","鮮葡萄","農藥殘留含量不符規定","馥禎企業有限公司","新北市板橋區公園街22號14樓","0806.10.00.00-4","食品藥物管理署公開建議檢驗方法「食品中殘留農藥檢驗方法－多重殘留分析方法(六)」(TFDAP0007.04)【自112.04.20生效】","檢出殘留農藥克美素0.03 ppm","本案不符合食品安全衛生管理法第15條有關「農藥殘留容許量標準」規定。","TRIDENT AGROCOM EXPORTS PRIVATE LIMITED","","TRIDENT FRUITS","2,600.00 BOX(13,000.00 )","案內不符合商品依規定退運或銷毀。","2024/03/26","2024/03/04","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638469769008663071"
"美國","生蠔","重金屬含量不符規定","秈鎂企業有限公司","台北市中山區長春路78號10樓之5","0307.11.90.90-9","110年8月26日衛授食字第1101901802號公告「水產動物類、禽畜產品類及蜂蜜中重金屬檢驗方法(MOHWH0028.00)」","檢出重金屬鎘2 mg/kg","依據「食品中污染物質及毒素衛生標準」，鎘於貝類(不含殼)限量為1 mg/kg，本案不符合食品安全衛生管理法第17條規定。","OPTIMUMS LLC","","","238 DZN(568 )","案內不符合商品依規定退運或銷毀。","2024/03/26","2024/03/05","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638469769107719942"
"秘魯","鮮葡萄","農藥殘留含量不符規定","和新生鮮有限公司","臺北市中正區衡陽路51號12樓之2","0806.10.00.00-4","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥芬普尼0.002 ppm","依據「農藥殘留容許量標準」，農藥芬普尼定量極限為 0.001 ppm，本案不符合食品安全衛生管理法第15條規定。","VANGUARD INTERNATIONAL USA LLC","","GOLDEN HORSE","2,400.00 BOX(17,520.00 )","案內不符合商品依規定退運或銷毀。","2024/03/26","2024/03/06","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638469769180493627"
"日本","長竹筷2雙組","容器具-溶出試驗不符規定","高偉國際貿易有限公司","臺北市士林區通河西街1段131號","4419.12.00.90-4","衛生福利部112年8月9日衛授食字第1121901366號公告訂定「食品器具、容器、包裝檢驗方法－金屬合金類(與食品直接接觸面為合成樹脂塗漆者)之檢驗(MOHWU0031.00)」","案內產品分為綠色及藍色標記2雙1組之筷子產品，以4%醋酸(60℃，30分鐘)溶出試驗結果，其蒸發殘渣值綠色標記為44 ppm、藍色標記為48 ppm","產品材質為竹含PU塗層，依據「食品器具容器包裝衛生標準」，紙類與食品直接接觸面之部分為塑膠類，應符合塑膠類之有關規定，非附表二所列材質者，其溶出試驗應符合「金屬合金類-與食品直接接觸面為合成樹脂塗漆者」之規定，4%醋酸(60℃，30分鐘)蒸發殘渣值合格標準為30 ppm以下，本案不符合食品安全衛生管理法第17條規定。","TAKAO CO.,LTD","福井                                                                                                                                                                                                    ","御多福","40.00 SET(0.73 )","案內不符合商品依規定退運或銷毀。","2024/03/26","2024/03/07","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638469769258914960"
"印尼","灰斑","重金屬含量不符規定","秈鎂企業有限公司","臺北市中山區長春路78號10樓之5","0302.89.89.41-4","衛生福利部106.08.30衛授食字第1061901672號公告檢驗方法「食品中甲基汞檢驗方法(三)」(MOHWH0018.00)【自106.08.30生效】","檢出重金屬甲基汞0.9 mg/kg","依據「食品中污染物質及毒素衛生標準」，甲基汞於其他魚類限量為0.5 mg/kg，本案不符合食品安全衛生管理法第17條規定。","CV. BUMI PERTIWI","IT 002 - 11                                                                                                                                                                                             ","","9 KGM(9 )","案內不符合商品依規定退運或銷毀。","2024/03/26","2024/03/07","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638469769334389581"
"印尼","岩魚","重金屬含量不符規定","秈鎂企業有限公司","臺北市中山區長春路78號10樓之5","0302.89.89.92-2","衛生福利部106.08.30衛授食字第1061901672號公告檢驗方法「食品中甲基汞檢驗方法(三)」(MOHWH0018.00)【自106.08.30生效】","檢出重金屬甲基汞0.6 mg/kg","依據「食品中污染物質及毒素衛生標準」，甲基汞於其他魚類限量為0.5 mg/kg，本案不符合食品安全衛生管理法第17條規定。","CV. BUMI PERTIWI","IT 002 - 11                                                                                                                                                                                             ","","25 KGM(25 )","案內不符合商品依規定退運或銷毀。","2024/03/26","2024/03/09","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638469769412235920"
"日本","鮮草莓","農藥殘留含量不符規定","梅村水菓有限公司","新北市中和區連勝街126號1樓","0810.10.00.00-8","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥氟尼胺0.02 ppm","依據「農藥殘留容許量標準」，農藥氟尼胺定量極限為0.01 ppm，本案不符合食品安全衛生管理法第15條規定。","MEIKO TRADING CO., LTD.","熊本                                                                                                                                                                                                    ","MEIKO","472.20 KGM(472.20 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/14","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475853405665940"
"印尼","綠豆","農藥殘留含量不符規定","怡豐貿易有限公司","臺北市萬華區昆明街306號3樓","0713.31.10.90-0","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥賽速安0.06 ppm","依據「農藥殘留容許量標準」，農藥賽速安容許量為0.02 ppm，本案不符合食品安全衛生管理法第15條規定。","CV. SLAMET PUTRA PERKASA","","","72.00 TNE(72,000.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/11","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475853541260302"
"印尼","椰糖","漂白劑含量不符規定","西霸企業有限公司","新北市新店區中正路四維巷2弄5號5樓","1702.90.90.00-1","衛生福利部111.11.18衛授食字第1111902258號公告檢驗方法「食品中二氧化硫之檢驗方法」(MOHWA0013.03)","檢出二氧化硫3.36 g/kg，","依據「食品添加物使用範圍及限量暨規格標準」，亞硫酸鹽類漂白劑用量以SO2殘留量計為0.30 g/kg以下，本案不符合食品安全衛生管理法第18條規定。","CV.HARIMA BAROKAH","","","1,000.00 KGM(1,000.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/06","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475854255614108"
"以色列","地中海特色牛膝草橄欖油抹醬","農藥殘留含量不符規定","玲酒呷食股份有限公司","臺北市松山區延壽街123號1樓","2103.90.90.90-5","食品藥物管理署公開建議檢驗方法「食品中環氧乙烷及其反應產物2-氯乙醇之檢驗方法」(TFDAP0022.04)【自112.07.05生效】","檢出殘留農藥環氧乙烷3.8 mg/kg","本案不符合食品安全衛生管理法第15條有關「農藥殘留容許量標準」規定。","DESERT MAGIC – MESHEK ZEMACH","","PTORA","45.00 PCE(8.55 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/02/22","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475854665725640"
"泰國","黑木耳","農藥殘留含量不符規定","全興開發國際有限公司","臺北市萬華區廣州街81巷12號1樓","0712.32.00.00-1","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥三氯松0.17 ppm","依據「農藥殘留容許量標準」，農藥三氯松定量極限為0.05 ppm，本案不符合食品安全衛生管理法第15條規定。","NINE STAR GOLD CHEUNG HENG CO.,LTD","","","3,750.00 KGM(3,750.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/02/26","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475855051401512"
"泰國","塩漬檸檬","防腐劑含量不符規定","勤穩貿易有限公司","臺北市士林區延平北路8段2巷151弄41號","2008.30.00.00-2","衛生福利部108年1月30日衛授食字第1081900155號公告修正「食品中防腐劑之檢驗方法(MOHWA0020.03)」;","檢出防腐劑己二烯酸0.07 g/kg","依據「食品添加物使用範圍及限量暨規格標準」，案內產品非表列准用之食品範圍，本案不符合食品安全衛生管理法第18條規定。","LENG HENG AGRI FOODS CO.,CTD","","龍興","50.00 CTN(1,050.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/01","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475855201666899"
"中國大陸","番茄粉","甜味劑含量不符規定","大江生醫股份有限公司","台北市內湖區港墘路187號8樓","2002.90.00.90-6","衛生福利部109年9月9日衛授食字第1091901745號公告訂定-「食品中甜味劑之檢驗方法-多重分析」(MOHWA0030.00)」","檢出甜味劑環己基(代)磺醯胺酸0.52 g/kg","依據「食品添加物使用範圍及限量暨規格標準」，案內產品非該標準准用甜味劑環己基(代)磺醯胺酸鈉或環己基(代)磺醯胺酸鈣表列使用食品範圍，本案不符合食品安全衛生管理法第18條規定。","重慶市鮮優匯生態農業有限公司","","","75.00 KGM(75.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/04","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475855353169000"
"越南","冷凍烏鱧魚片","動物用藥殘留含量不符規定","恆業貿易有限公司","高雄市鳳山區南華一路91號1樓","0304.69.00.90-2","衛生福利部112.04.27衛授食字第1121900644號公告檢驗方法「食品中動物用藥殘留量檢驗方法－孔雀綠、結晶紫及其代謝物之檢驗」(MOHWV0053.00)【自112.07.01生效】","檢出動物用藥孔雀綠14.4 ppb","本案不符合食品安全衛生管理法第15條有關「動物用藥殘留標準」規定。","HAI PHONG FISHERIES IMPORT EXPORT BUSINESS JOINT STOCK COMPANY - HO CHI MINH BRANCH (HPJSC - HO CHI","DL 848                                                                                                                                                                                                  ","","3,663.00 KGM(3,663.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/05","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475855507354595"
"中國大陸","山藥","農藥殘留含量不符規定","銓崧實業有限公司","台北市士林區社中街390號1樓","0714.30.10.00-9","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥得滅克亞碸0.03 ppm、可尼丁0.08 ppm","依據「農藥殘留容許量標準」，農藥得滅克亞碸為不得檢出、可尼丁定量極限為0.03 ppm，本案不符合食品安全衛生管理法第15條規定。","銓崧藥業有限公司","","稻穗","2,904.00 KGM(2,904.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/08","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475855678256049"
"日本","鮮金柑","農藥殘留含量不符規定","鮮果園貿易有限公司","臺中市南屯區黎明里干城街301號7樓之1","0805.90.00.00-8","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥氟大滅0.03 ppm","本案不符合食品安全衛生管理法第15條有關「農藥殘留容許量標準」規定。","TK TRADING CO.,LTD.","靜岡                                                                                                                                                                                                    ","","102.00 CTN(102.00 )","案內不符合商品依規定退運或銷毀。","2024/04/02","2024/03/13","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638475855788847265"
"日本","蜜柑","農藥殘留含量不符規定","佳和鮮果貿易股份有限公司","彰化縣和美鎮犁盛里十茂路5巷8號","0805.21.10.10-8","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥賽安勃0.05 ppm","本案不符合食品安全衛生管理法第15條有關「農藥殘留容許量標準」規定。","AGRI PLUS CO., LTD.","佐賀                                                                                                                                                                                                    ","","20.00 BOX/128.00 ","案內不符合商品依規定退運或銷毀。","2024/08/06","2024/07/16","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638585335269495249"
"泰國","滷味包","重金屬含量不符規定","志洋實業有限公司","新北市林口區文化三路2段62號23樓","0910.99.90.00-2","衛生福利部109年7月1日衛部食字第1091901111號公告訂定「蔬果植物類、果醬和果凍食品中重金屬檢驗方法」(MOHWH0024.00)","檢出重金屬鉛8.1 mg/kg，依業者檢附文件鮮濕重換算其鉛含量為0.7 mg/kg","依據「食品中污染物質及毒素衛生標準」，鉛於香草植物及香辛植物類限量為0.3 mg/kg，本案不符合食品安全衛生管理法第17條規定。","SIRIRUANG AMPAI CO.,LTD.","","SIRIRUANG AMPAI","5.00 CTN/60.00 ","案內不符合商品依規定退運或銷毀。","2024/08/06","2024/06/13","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638585335423544729"
"印尼","白胡椒粉","農藥殘留含量不符規定","華穗貿易有限公司","高雄市新興區和平一路199號12樓","0904.12.00.00-3","衛生福利部111.08.17衛授食字第1111901537號公告修正「食品中殘留農藥檢驗方法-多重殘留分析方法(五)」","檢出殘留農藥賽速安0.08 ppm","依據「農藥殘留容許量標準」，農藥賽速安定量極限為0.05 ppm，本案不符合食品安全衛生管理法第15條規定。","PT.GUNACIPTA MULTIRASA","","KOEPOE","13.00 CTN/79.56 ","案內不符合商品依規定退運或銷毀。","2024/08/06","2024/07/10","https://www.fda.gov.tw/TC/includes/GetFile.ashx?id=p638585335540681080"
