"年度","月份區間","分類","檢體名稱","農藥殘留量","抽樣衛生局","抽樣地點"
"114","3~4","包葉菜類","白花椰菜","合格","花蓮縣","蔡○良固攤/花蓮縣花蓮市"
"114","3~4","包葉菜類","白菜心","合格","花蓮縣","全聯實業股份有限公司花蓮吉安分公司/花蓮縣吉安鄉宜昌村中華路2段232號1樓"
"114","3~4","包葉菜類","有機高麗菜","合格","花蓮縣","全聯實業股份有限公司吉安自強分公司/花蓮縣吉安鄉勝安村自強路281號"
"114","3~4","包葉菜類","白菜心","合格","花蓮縣","全聯實業股份有限公司花蓮鳳林分公司/花蓮縣鳳林鎮中正路2段212號1樓"
"114","3~4","包葉菜類","高麗菜","合格","花蓮縣","鄉園餐廳股份有限公司/花蓮縣玉里鎮新興街91號鄉園餐廳"
"114","3~4","包葉菜類","包心白菜-天津白菜","合格","臺東縣","大潤發流通事業股份有限公司臺東分公司/臺東縣臺東市中興路三段592號"
"114","3~4","包葉菜類","履歷青花菜","合格","臺東縣","家福股份有限公司台東分公司/臺東縣臺東市文化里正氣路300之1號"
"114","3~4","包葉菜類","高麗菜","合格","臺東縣","家福股份有限公司台東分公司/臺東縣臺東市文化里正氣路300之1號"
"114","3~4","包葉菜類","花椰菜","合格","澎湖縣","全聯實業股份有限公司澎湖百麗分公司/澎湖縣馬公市東文里新店路398號1樓"
"114","3~4","包葉菜類","青花菜","合格","澎湖縣","全聯實業股份有限公司澎湖百麗分公司/澎湖縣馬公市東文里新店路398號1樓"
"114","3~4","包葉菜類","包心芥菜","合格","澎湖縣","麗華蔬果行/澎湖縣馬公市陽明里北辰街20號1A-21攤位"
"114","3~4","包葉菜類","結球萵苣","合格","澎湖縣","全聯實業股份有限公司澎湖光榮分公司/澎湖縣馬公市光榮里光榮街103、105號"
"114","3~4","包葉菜類","大白菜","合格","澎湖縣","全聯實業股份有限公司澎湖光榮分公司/澎湖縣馬公市光榮里光榮街103、105號"
"114","3~4","包葉菜類","高麗菜","合格","澎湖縣","保興蔬果行/澎湖縣馬公市中華路75號1樓"
"114","3~4","包葉菜類","紫高麗菜","合格","金門縣","益勝商行/金門縣金湖鎮新市里菜市場15號"
"114","3~4","包葉菜類","青花菜","合格","金門縣","金門區漁會生鮮超市/金門縣金湖鎮漁市場1號"
"114","3~4","包葉菜類","花椰菜","合格","金門縣","金門區漁會生鮮超市/金門縣金湖鎮漁市場1號"
"114","3~4","包葉菜類","美生菜","合格","金門縣","金門區漁會生鮮超市/金門縣金湖鎮漁市場1號"
"114","3~4","包葉菜類","青花菜","合格","金門縣","阿芸姐廚房/金門縣金湖鎮中正路57號"
"114","3~4","包葉菜類","花椰菜","合格","金門縣","阿芸姐廚房/金門縣金湖鎮中正路57號"
"114","3~4","包葉菜類","花椰菜","合格","連江縣","市攤-陳○華/連江縣南竿鄉"
"114","3~4","包葉菜類","白花椰菜","大滅松(Dimethoate) 0.03 (0.02)","臺南市","利南黃昏市場-無市招/臺南市南區利南街220號"
"114","3~4","小葉菜類","青蔥","合格","基隆市","全聯實業股份有限公司基隆暖暖分公司/基隆市暖暖區暖暖街246巷166號1樓及地下1樓"
"114","3~4","小葉菜類","青江菜","合格","基隆市","復興蔬菜量販店/基隆市仁愛區仁五路8號1樓"
"114","3~4","小葉菜類","白蒜","合格","基隆市","好康蔬果量販店/基隆市安樂區七賢里安和一街4巷2號"
"114","3~4","小葉菜類","紅鳳菜","合格","基隆市","好康蔬果量販店/基隆市安樂區七賢里安和一街4巷2號"
"114","3~4","小葉菜類","茼蒿","合格","新北市","家福股份有限公司臺北板橋分公司/新北市板橋區三民路二段31號B1"
"114","3~4","小葉菜類","韭菜","合格","新北市","小鳳蔬菜大賣場/新北市新莊區四維路138號"
"114","3~4","小葉菜類","茼蒿","合格","新北市","無市招/新北市新莊區四維路117號"
"114","3~4","小葉菜類","茼蒿","合格","新北市","宏安蔬菜行/新北市板橋區板城路1000號"
"114","3~4","小葉菜類","韭菜花","合格","新北市","政一蔬菜行/新北市板橋區板城路1000號"
"114","3~4","小葉菜類","菠菜","合格","新北市","統康生活事業股份有限公司安康分公司/新北市新店區安康路2段196號B1樓"
"114","3~4","小葉菜類","履歷地瓜葉","合格","新北市","全聯實業股份有限公司林口麗都分公司/新北市林口區文化二路1段106號"
"114","3~4","小葉菜類","有機肥栽培地瓜葉","合格","新北市","大千素食/新北市新店區中華路48巷10號"
"114","3~4","小葉菜類","土耕菠菜","合格","新北市","好初水果股份有限公司新莊分公司/新北市新莊區新北大道7段852號"
"114","3~4","小葉菜類","韭菜花","合格","新北市","柳姨蔬菜B36/新北市樹林區保安街14巷"
"114","3~4","小葉菜類","九層塔","合格","新北市","大潤發流通事業股份有限公司土城分公司/新北市土城區永安街25號1樓"
"114","3~4","小葉菜類","青蔥","合格","新北市","家福股份有限公司五華分公司/新北市三重區五華街282號"
"114","3~4","小葉菜類","小芥菜","合格","新北市","永兆豐股份有限公司/新北市新莊區五工路97巷2號1樓"
"114","3~4","小葉菜類","韭菜","合格","新北市","綱綱好餐飲行/新北市泰山區明志路2段71號"
"114","3~4","小葉菜類","青蔥","合格","新北市","丸龜製麵55號店環球中和店/新北市中和區中山路3段122號3樓"
"114","3~4","小葉菜類","青蔥","合格","臺北市","武昌市場-無市招攤販(鄞○明)/臺北市松山區"
"114","3~4","小葉菜類","格藍芽","合格","臺北市","菓之鄉水果專賣店/臺北市南港區同德路60號"
"114","3~4","小葉菜類","青蔥","合格","臺北市","翡翠綠水果專賣店/臺北市士林區美崙路14號1樓"
"114","3~4","小葉菜類","青江菜","合格","臺北市","翡翠綠水果專賣店/臺北市士林區美崙路14號1樓"
"114","3~4","小葉菜類","油菜(產銷履歷)","合格","臺北市","全聯實業股份有限公司文山保儀分公司/臺北市文山區保儀路12號1樓、12號地下1樓、26巷1-1號、26巷1號地下1樓及14號1樓"
"114","3~4","小葉菜類","青蔥","合格","臺北市","全聯實業股份有限公司文山保儀分公司/臺北市文山區保儀路12號1樓、12號地下1樓、26巷1-1號、26巷1號地下1樓及14號1樓"
"114","3~4","小葉菜類","粉蔥(青蔥)","合格","臺北市","鼎王國際餐飲股份有限公司無老臺北中華分公司(無老鍋西門町店)/臺北市中正區中華路1段55號2樓"
"114","3~4","小葉菜類","有機青江菜","合格","臺北市","瓦克新鮮屋有限公司(網購平台)/臺北市大安區建國南路二段296號"
"114","3~4","小葉菜類","紅鳳菜","合格","臺北市","虎林街早市-無市招菜攤(邵○祥)/臺北市信義區"
"114","3~4","小葉菜類","韭菜花","合格","臺北市","大地美饌有限公司(KiKi ATT 4FUN信義店)/臺北市信義區松壽路12號6樓"
"114","3~4","小葉菜類","芥藍","合格","臺北市","陽明山蔬菜水果專賣店/臺北市中山區民生東路二段115巷40號"
"114","3~4","小葉菜類","青江菜","合格","臺北市","榮濱市場路邊攤(吳○玲)/臺北市中山區"
"114","3~4","小葉菜類","蔥","合格","臺北市","他家小吃店(你家我家客家菜)/臺北市中山區吉林路135號1樓"
"114","3~4","小葉菜類","韭菜花","合格","臺北市","富邦媒體科技股份有限公司(網購平台)/臺北市內湖區洲子街96號4樓"
"114","3~4","小葉菜類","青蔥","合格","臺北市","六福開發股份有限公司南港分公司(臺北六福萬怡酒店-粵亮廳)/臺北市南港區忠孝東路七段359號8樓"
"114","3~4","小葉菜類","青江菜","合格","臺北市","中崙市場-小慧果菜行/臺北市松山區八德路三段76號"
"114","3~4","小葉菜類","紅鳳菜","合格","臺北市","永吉蔬果行/臺北市松山區八德路三段106巷48號"
"114","3~4","小葉菜類","油菜","合格","臺北市","永吉蔬果行/臺北市松山區八德路三段106巷48號"
"114","3~4","小葉菜類","青蔥","合格","臺北市","永吉蔬果行/臺北市松山區八德路三段106巷48號"
"114","3~4","小葉菜類","青江菜","合格","臺北市","中崙市場-百芸蔬果行/臺北市松山區八德路三段74巷3弄18號"
"114","3~4","小葉菜類","油菜","合格","臺北市","中崙市場-百芸蔬果行/臺北市松山區八德路三段74巷3弄18號"
"114","3~4","小葉菜類","油菜","合格","臺北市","湖光市場-無市招蔬菜攤(葉○雲)/臺北市內湖區"
"114","3~4","小葉菜類","芥藍","合格","臺北市","湖光市場-無市招蔬菜攤(葉○雲)/臺北市內湖區"
"114","3~4","小葉菜類","青韭菜","合格","臺北市","湖光市場-無市招蔬菜攤(葉○雲)/臺北市內湖區"
"114","3~4","小葉菜類","履歷油菜","合格","臺北市","全聯實業股份有限公司中山吉林分公司/臺北市中山區吉林路213、215、217、219號1樓"
"114","3~4","小葉菜類","青江菜","合格","臺北市","食昌企業股份有限公司(市招:紅豆食府SOGO天母店)/臺北市士林區中山北路六段77號8樓"
"114","3~4","小葉菜類","格蘭苗(芥藍菜苗)","合格","臺北市","菓然是妳/臺北市士林區承德路四段36號"
"114","3~4","小葉菜類","蔥(青蔥)","合格","臺北市","旺福生鮮選物店(旺福)/臺北市士林區通河街86號"
"114","3~4","小葉菜類","油菜","合格","臺北市","欣盛小吃店(晴光精緻自助餐)/臺北市士林區中正路363號"
"114","3~4","小葉菜類","韭菜花","合格","臺北市","第一果菜批發市場-顏○櫻(地號1013)/臺北市萬華區"
"114","3~4","小葉菜類","青蔥","合格","臺北市","第一果菜批發市場-陳○利(地號327)/臺北市萬華區"
"114","3~4","小葉菜類","青江菜","合格","臺北市","宏欣食材有限公司(宏仁蔬菜行)/臺北市萬華區長順街47號"
"114","3~4","小葉菜類","油菜","合格","臺北市","宏欣食材有限公司(宏仁蔬菜行)/臺北市萬華區長順街47號"
"114","3~4","小葉菜類","莧菜","合格","臺北市","春申匯集有限公司(春申食府)/臺北市大安區仁愛路4段66號"
"114","3~4","小葉菜類","青江菜","合格","臺北市","頂好蔬果行/臺北市大安區大安路一段31巷10號"
"114","3~4","小葉菜類","青蔥","合格","臺北市","頂好蔬果行/臺北市大安區大安路一段31巷10號"
"114","3~4","小葉菜類","莧菜","合格","臺北市","頂好蔬果行/臺北市大安區大安路一段31巷10號"
"114","3~4","小葉菜類","芥藍芽","合格","臺北市","金旺來蔬果行/臺北市大安區大安路一段170號1樓"
"114","3~4","小葉菜類","青蔥","合格","臺北市","富馨園麵食館/臺北市大安區復興南路1段269號"
"114","3~4","小葉菜類","蔥","合格","臺北市","臺北市第二果菜批發市場-高○松(11-08號攤)/臺北市中山區"
"114","3~4","小葉菜類","三星蔥(青蔥)","合格","臺北市","臺北市第二果菜批發市場-高○松(11-08號攤)/臺北市中山區"
"114","3~4","小葉菜類","青蔥","合格","桃園市","遠百企業股份有限公司桃園分公司/桃園市桃園區中山路939號"
"114","3~4","小葉菜類","大蒜","合格","桃園市","遠百企業股份有限公司桃園分公司/桃園市桃園區中山路939號"
"114","3~4","小葉菜類","韭菜花","合格","桃園市","勝吉行(編號:12號)/桃園市中壢區五族街五穀街"
"114","3~4","小葉菜類","芥蘭菜","合格","桃園市","友福花園農莊/桃園市新屋區中山西路二段602號"
"114","3~4","小葉菜類","有機紅鳳菜","合格","桃園市","家福股份有限公司經國分公司/桃園市桃園區經國路369號"
"114","3~4","小葉菜類","韭黃","合格","桃園市","家福股份有限公司經國分公司/桃園市桃園區經國路369號"
"114","3~4","小葉菜類","有機羽衣甘藍","合格","桃園市","新視紀媒體科技股份有限公司(網購平台)/臺北市大安區敦化南路二段46號4樓之1"
"114","3~4","小葉菜類","產銷履歷芹菜","合格","桃園市","新視紀媒體科技股份有限公司(網購平台)/臺北市大安區敦化南路二段46號4樓之1"
"114","3~4","小葉菜類","溫室山茼蒿","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","紅鳳菜","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","溫室青江菜","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","青蒜","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","芹菜","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","溫室小白菜","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","韭菜","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","溫室菠菜","合格","新竹縣","竹北市農會推廣供銷中心/新竹縣竹北市中正東路487號"
"114","3~4","小葉菜類","芥藍菜","合格","新竹縣","億客來生鮮超市/新竹縣竹北市嘉興路460號"
"114","3~4","小葉菜類","青蔥","合格","新竹縣","億客來生鮮超市/新竹縣竹北市嘉興路460號"
"114","3~4","小葉菜類","青江菜","合格","新竹縣","全聯實業股份有限公司新埔中正分公司/新竹縣新埔鎮中正路137、139號"
"114","3~4","小葉菜類","履歷油菜","合格","新竹縣","全聯實業股份有限公司新埔中正分公司/新竹縣新埔鎮中正路137、139號"
"114","3~4","小葉菜類","大蒜","合格","新竹縣","全聯實業股份有限公司新埔中正分公司/新竹縣新埔鎮中正路137、139號"
"114","3~4","小葉菜類","青蔥","合格","新竹縣","全聯實業股份有限公司新埔中正分公司/新竹縣新埔鎮中正路137、139號"
"114","3~4","小葉菜類","青蔥","合格","新竹縣","楓康超市嘉豐店/新竹縣竹北市嘉豐南路二段158號"
"114","3~4","小葉菜類","大蒜","合格","新竹縣","楓康超市嘉豐店/新竹縣竹北市嘉豐南路二段158號"
"114","3~4","小葉菜類","菠菜","合格","新竹市","全聯實業股份有限公司新竹關新西分公司/新竹市東區關新里關新西街163、165號"
"114","3~4","小葉菜類","九層塔","合格","新竹市","台灣楓康超市經國店/新竹市香山區經國路三段33號"
"114","3~4","小葉菜類","小白菜","合格","新竹市","台灣楓康超市經國店/新竹市香山區經國路三段33號"
