crop,wavg_price,wavg_price_y1,wavg_price_y2,price_cv_y1,price_cv_y2,total_volume,trade_days,is_blanched,avg_daily_volume,availability,price_spread_ratio
SE3 青蔥 大蔥,64.38580410072335,75.27838500000001,55.9964089727544,0.8266353360842918,0.8153689691094024,91935,368,False,249.8233695652174,0.6184873949579832,0.49018498515925507
FL96 豌豆 進口 甜豌豆,148.03538223254785,,148.03538223254785,,0.43004186949941076,90390,176,False,513.5795454545455,0.2957983193277311,0.32254292864240264
FV91 辣椒 進口 紅小,62.82052848683773,,62.82052848683773,,0.47295331736530016,90182,143,False,630.6433566433567,0.24033613445378152,0.3203947447886338
SJ4 芋 芋莖,14.26146237665435,13.208053636733037,15.06131805746961,0.3971099964164691,0.42245108402481085,85532,431,False,198.45011600928075,0.7243697478991596,0.3152959720340814
FL92 豌豆 進口 紅花,104.21406600182613,,104.21406600182613,,0.4901538525253023,84331,175,False,481.89142857142855,0.29411764705882354,0.3739897085719208
FV0 辣椒 其他,76.17001804711246,79.85171191084709,72.25023656019415,0.763834501519294,0.5997341162680934,84224,595,False,141.5529411764706,1.0,0.8837007464287341
FG2 苦瓜 青大米,31.58749370186425,31.810119833089626,31.129853372434013,0.42339747948298734,0.43137334457235454,83358,288,False,289.4375,0.48403361344537815,0.12288794254303133
LB8 小白菜 水耕,47.00747652077835,51.24557203160516,41.455042541123085,0.5924658491657941,0.4911163791714253,81455,540,False,150.84259259259258,0.907563025210084,0.19916111416398039
SP0 薑 其他,47.927710827911035,45.67803764617597,49.493965648605695,0.4975961277936455,0.5093548638469202,77919,580,False,134.34310344827585,0.9747899159663865,0.24687059921069054
LA94 甘藍 進口 紫色,19.946792901242542,,19.946792901242542,,0.3904155223067695,77422,242,False,319.92561983471074,0.40672268907563025,0.29600670390262657
FW1 金針花,174.83339772594678,165.94398724249714,183.57944905990382,0.796892575522055,0.3699245799096659,77131,244,False,316.1106557377049,0.41008403361344536,0.3558368747385889
FM3 菜豆 紅色,42.77444416219902,45.26332537528208,41.05344640434193,0.530000838122575,0.48477242524801945,74797,366,False,204.36338797814207,0.6151260504201681,0.2683381803864125
FN3 敏豆 粉豆,37.115498094719655,38.23014798268882,35.54493147990296,0.4608298274991745,0.5034421573199634,73480,444,False,165.4954954954955,0.746218487394958,0.27233093052525315
SE4 青蔥 珠蔥,48.43368778594205,53.74367137454658,34.878085902866715,0.5162464587311281,0.43609406789808586,72130,210,False,343.4761904761905,0.35294117647058826,0.2939183638427755
FG3 苦瓜 山苦瓜,63.893976190476195,65.04946984665906,62.72330053288972,0.41071091243142177,0.41181385505330187,71400,538,False,132.71375464684016,0.9042016806722689,0.24024595433304985
FT96 南瓜 進口 東昇,27.977645393252125,,27.977645393252125,,0.8530139522621728,71341,186,False,383.5537634408602,0.3126050420168067,0.30954180386795926
LA97 甘藍 進口 改良尖,19.697697275650064,,19.697697275650064,,0.36595482555049613,70916,14,False,5065.428571428572,0.023529411764705882,0.15063473461573387
FX2 虎豆 福豆,64.85987181845191,70.47289804851358,61.30324273101281,0.3492693308924528,0.317190720438652,70681,297,False,237.98316498316498,0.4991596638655462,0.35898880923091686
SA4 蘿蔔 櫻桃,98.51614746037255,116.30059804638184,84.80728115556012,0.7743068515534534,0.7868626760041872,69144,552,False,125.26086956521739,0.9277310924369748,0.5298352282593297
FT91 南瓜 進口 木瓜型,15.362690168922462,,15.362690168922462,,0.48016677288090637,66717,126,False,529.5,0.21176470588235294,0.1491034129398485
MK0 鴻喜菇 其他,185.46240155389307,191.82389925978353,178.71929352922785,0.25053618444547804,0.15541112602319201,65899,595,False,110.75462184873949,1.0,0.576429979368131
OG2 熟筍 箭竹筍,79.88815474794842,80.00119869002576,79.77884024105276,0.06233076770644405,0.03295359733571509,63975,595,False,107.52100840336135,1.0,0.0011718677007851363
FY96 玉米 進口 甜軟殼,16.27317440493682,,16.27317440493682,,0.7270318034326315,54448,31,False,1756.3870967741937,0.052100840336134456,0.4668754382740663
FK40 甜椒 彩色種 其他,58.83786361293174,,58.83786361293174,,0.47562371169387585,54316,260,False,208.90769230769232,0.4369747899159664,0.6499946841491234
FE9 冬瓜 進口,31.043431249883284,31.10112089069435,22.906896551724138,0.31673733287837735,0.9915665112856307,53549,35,False,1529.9714285714285,0.058823529411764705,0.12054048408489952
LB12 小白菜 土白菜 未洗,48.04024831568817,48.04024831568817,,0.194000165755791,,51950,12,False,4329.166666666667,0.020168067226890758,0.7255680687204297
SV1 蘆筍 白蘆筍,183.50550907779012,173.76026338964056,192.76343689394227,0.5312244310626673,0.5111316398006606,51279,498,False,102.96987951807229,0.8369747899159664,0.664325339470611
FB11 花椰菜 青梗 留梗柄,60.91617721716718,60.91617721716718,,0.29844664959260847,,51214,12,False,4267.833333333333,0.020168067226890758,1.74636133669071
FV5 辣椒 青龍,31.79867565424267,32.768836140888205,30.64252628834623,0.6954988067169529,0.6394500089013738,50440,456,False,110.6140350877193,0.7663865546218488,0.23924222480829588
SP5 薑 薑黃,36.54971616996411,36.99214196278226,36.13577863057968,0.645772019931921,0.6739211917442646,47916,490,False,97.78775510204082,0.8235294117647058,0.4401748777675993
FB0 花椰菜 其他,26.831845674894375,33.66677396856055,21.993585507576626,0.7889612365203504,0.9508526545660936,44970,196,False,229.4387755102041,0.32941176470588235,0.22944700469383753
FW2 洛神花,33.16274972471292,33.07406725698935,33.23581997786613,0.30279296958357405,0.3268070244567776,44499,210,False,211.9,0.35294117647058826,0.3509443174820505
MB1 草菇,93.5075092151398,93.2845307619177,93.7273624068205,0.3376491916212704,0.3677749655052882,44492,577,False,77.10918544194108,0.9697478991596639,0.09826116500752646
LI91 萵苣菜 進口 廣東萵,27.809569694070476,,27.809569694070476,,0.6381056092907014,43899,46,False,954.3260869565217,0.0773109243697479,0.3427149946514899
SG3 大蒜 蒜苔,201.9200630612105,219.84732185247526,181.75516069521314,0.6447229606483531,1.1350263984034925,43767,108,False,405.25,0.1815126050420168,0.29743703354990725
SR3 菱角 去殼,120.7223886220213,114.43557224193415,129.08113000548548,0.47059095469992523,0.3747540647789772,42468,503,False,84.42942345924453,0.8453781512605042,0.035554962926969635
FY2 玉米 甜硬殼,13.049954017025492,13.29603871327977,12.269911504424778,0.6731561263274283,0.8662464201617863,42407,174,False,243.7183908045977,0.292436974789916,0.18573730154763324
LI72 萵苣菜 綠捲,54.68167686456094,,54.68167686456094,,0.7915559329950212,42329,212,False,199.66509433962264,0.3563025210084034,0.5984980999333467
LN3 油菜 油菜花,21.035588425670653,24.93652186217631,19.036393632836578,0.5870610968325006,0.5342253829076095,41713,195,False,213.9128205128205,0.3277310924369748,0.27183040252150525
FU3 石蓮花,89.75092409833124,85.6456931359354,93.20738939515557,0.751611464494379,0.9451541795000243,39011,445,False,87.66516853932585,0.7478991596638656,0.05110369891624649
FF4 絲瓜 長絲瓜,26.8840670752032,28.395846271873744,23.325249398004814,0.4392229360640205,0.5015276119779999,39001,320,False,121.878125,0.5378151260504201,0.19696136393253852
FT90 南瓜 進口 其他,29.04231158995146,,29.04231158995146,,0.5660403531393252,37498,44,False,852.2272727272727,0.07394957983193277,0.2326092294818626
FY3 玉米 超甜白,14.368446770446715,13.870312499999997,14.933492904770048,0.5202316942173806,0.6801389877770944,37451,192,False,195.05729166666666,0.3226890756302521,0.13985771692183288
SK1 荸薺,63.40927331584528,65.51945851885971,60.87899355630561,0.06200359352248376,0.04166135845423815,35834,515,False,69.58058252427185,0.865546218487395,0.008348722361646228
LP9 芫荽 進口,192.4690858153937,260.2364797575233,181.7826089925233,0.7929139282470675,0.7920656899163508,33910,82,False,413.5365853658537,0.13781512605042018,0.4007475349224565
FH1 扁蒲 長形,12.309736833586896,12.60661088730503,12.174245709975484,0.5627398924849898,0.6918755640878843,30893,314,False,98.38535031847134,0.5277310924369748,0.08772655777704656
LI71 萵苣菜 紅捲,50.2288328671093,,50.2288328671093,,0.8371580171786795,29671,211,False,140.6208530805687,0.3546218487394958,0.6991650971382084
MJ2 杏鮑菇 盒裝,98.73385227469296,82.15466349670812,120.4893128549716,0.42421667852684886,0.2551425010815497,28905,581,False,49.75043029259897,0.9764705882352941,0.251391371570472
FL3 豌豆 豆莢,62.07989075387064,60.37414607433773,63.99160721135405,0.696688859483245,0.5664711989365628,27644,185,False,149.42702702702704,0.31092436974789917,0.29117488378473433
LD2 青江白菜 大梗,14.093627469355624,14.900194931773878,14.00782597876576,0.5944688558618952,0.4318719264472512,26677,76,False,351.0131578947368,0.12773109243697478,0.5194227841166583
SE9 青蔥 進口,57.79290707393055,41.53716632443532,58.09933423650087,0.4626772842212965,0.49314899538871276,26322,35,False,752.0571428571428,0.058823529411764705,0.33505250077982585
SG1 大蒜 硬梗,35.43351590723692,36.4577918241966,33.46653431650596,0.5613349007376655,0.4474941846545974,25743,111,False,231.9189189189189,0.1865546218487395,0.1514815248182973
OL1 朴菜,31.861603819388247,31.327678424938476,32.38120708925435,0.10015453295151827,0.12079211834640029,24716,583,False,42.39451114922813,0.9798319327731092,0.006869934124902678
FY1 玉米 白玉米,20.629011496293668,21.270453224869264,20.086232893550765,0.5009261958177618,1.003358580457961,22529,259,False,86.98455598455598,0.43529411764705883,0.14390236371376652
SX0 芽菜類 其他,20.0594039523527,20.067951625094484,20.04637714549015,0.042540339977564935,0.509249995926543,21911,582,False,37.64776632302406,0.9781512605042016,0.010171486729423888
FS2 越瓜 白色,21.87229862475442,18.63674263828719,31.326105301779492,0.4248381143801089,0.2917151863658059,21378,337,False,63.43620178041543,0.5663865546218487,0.055795174422893036
SS0 大心菜 其他,12.652139378752778,12.090868240276846,18.722960893854747,0.8059091861439008,0.7999885983919477,21151,91,False,232.42857142857142,0.15294117647058825,0.21738179170137745
FA0 其他花類,92.4017013416294,91.83453704614779,92.95546161975214,0.1248345916291828,0.11907336609512824,20572,464,False,44.33620689655172,0.7798319327731092,0.010722848256492473
LG1 芹菜 青梗,38.980834228777965,37.49345129672999,40.89788708775852,1.0216177828000965,0.7608721971895257,20474,97,False,211.0721649484536,0.16302521008403362,0.156207330137076
MN1 柳松菇,122.74712519091493,125.50814821168196,119.02047927761056,0.24623698077653466,0.29749019262987786,20297,557,False,36.43985637342909,0.9361344537815126,0.17696148000764522
SZ1 半天筍,71.86844139115499,69.7808834378458,74.77515408320492,0.24328152288110264,0.1820544079489625,18632,517,False,36.03868471953578,0.8689075630252101,0.059275785518453736
SZ7 晚香玉筍,261.36283673246805,249.56489146164978,276.7003135582591,0.9573575318487594,1.0429138752312612,18338,581,False,31.562822719449226,0.9764705882352941,0.5158312063720272
LF1 蕹菜 大葉,31.495966309516994,27.230863705239653,42.379181929181925,0.7072368704978128,0.8160783579478078,17453,211,False,82.71563981042654,0.3546218487394958,0.1051882790188757
FP3 鵲豆 肉豆,33.12893808539107,32.689845788849354,33.59093859211183,0.5361601191274541,0.46621440325977814,16442,277,False,59.35740072202166,0.46554621848739497,0.25402825891156744
SJ1 芋 麵芋,16.877523282154545,17.398379563435327,15.865802629142754,0.6942671200344073,0.7270516559780517,15892,183,False,86.8415300546448,0.30756302521008405,0.12297847051632768
LG4 芹菜 山芹菜,35.70430594539423,40.02912400455063,31.298171281390854,0.6243174260050206,0.6866156917652136,15676,234,False,66.99145299145299,0.39327731092436974,0.20650581921840747
LY1 西洋菜,30.0,30.0,30.0,0.0,0.0,15300,255,False,60.0,0.42857142857142855,0.0
SN2 蓮藕 蓮子,347.9928179715891,358.730760998811,334.56440148698886,0.25453436001508356,0.4086421555858497,15135,417,False,36.29496402877698,0.7008403361344537,0.04911365659570901
LB0 小白菜 其他,19.572756155679112,19.74881194840462,18.94861612515042,0.9188014598064499,1.1055223962515426,15108,104,False,145.26923076923077,0.17478991596638654,0.15594895946433987
LL0 茼蒿 其他,47.94035426287133,48.812075029308325,47.57742092932448,0.5669635379927148,0.23767572752229327,14509,164,False,88.46951219512195,0.27563025210084036,0.05572029397227665
SH3 竹筍 桂竹筍,25.467209350866206,27.841047636430005,24.004845963570943,0.8400787441972261,0.698527497582142,14373,82,False,175.28048780487805,0.13781512605042018,0.2169820987508558
ML1 珊瑚菇,40.03025360963567,44.38634730538922,36.64533368784897,0.5478988718895116,0.6436606756885845,13367,495,False,27.004040404040403,0.8319327731092437,0.29630147613917546
FJ0 番茄 其他,59.77192744788139,69.67792060061426,40.4028024911032,0.694484768157176,0.5964800819775701,13287,205,False,64.81463414634146,0.3445378151260504,0.14414763257295657
SA5 蘿蔔 青色,11.723558818934542,15.44648865153538,6.474171686746988,0.9917967623093811,0.509722003308451,12802,84,False,152.4047619047619,0.1411764705882353,0.11891397705686252
FH2 扁蒲 圓形,19.855090967124163,20.89707903780069,18.54340302811824,0.5317735676455002,0.5645292531374603,12532,207,False,60.54106280193237,0.34789915966386553,0.07823275776207628
LI95 萵苣菜 進口 油麥菜,32.992694859038146,,32.992694859038146,,0.5197812657049812,12060,18,False,670.0,0.030252100840336135,0.2925191990825897
FB9 花椰菜 進口,93.345595463138,114.2627821842587,89.51120680013422,0.2999919819861349,0.8117146141629589,10580,64,False,165.3125,0.10756302521008404,0.0699877304018377
SV3 蘆筍 蘆筍花,165.81192034139403,172.67157202848276,158.3986779794791,0.3115734341544266,0.33755841002785236,10545,535,False,19.710280373831775,0.8991596638655462,0.23985338879586302
LC5 包心白 天津白,14.371182115149038,23.0543666404406,11.328356768679349,0.5295460715497649,0.8127551087607487,9796,94,False,104.2127659574468,0.15798319327731092,0.10452938183384322
ST1 蕎頭 露蕎,71.21897732135216,53.229295657594015,90.31144432194047,0.3337572171377609,0.3383255564004416,9348,271,False,34.494464944649444,0.45546218487394957,0.1470890929564327
MC2 濕木耳 盒裝,61.700961978928085,61.74567074907434,61.51736842105263,0.4172325609607157,0.36783843390679255,8732,337,False,25.910979228486646,0.5663865546218487,0.05013148139071469
LU1 菾菜 茄茉菜,33.03836008460869,20.663621665319322,38.54170411648391,1.1998120060844868,0.9157078869920064,8037,160,False,50.23125,0.2689075630252101,0.07306181913600276
SU0 薯蕷 其他,36.82691457008571,23.677458766035432,40.672842594246916,0.08437992367923734,0.2358773370880258,7234,42,False,172.23809523809524,0.07058823529411765,0.1147952152378511
MC0 濕木耳 其他,133.60650965476887,195.24897034596376,99.65281306715063,0.7514928428947385,0.8420751023259725,6836,535,False,12.777570093457944,0.8991596638655462,0.016314705939737256
LK9 芥藍菜 進口,80.71938110749186,86.46566946959896,18.37719298245614,0.5608805498819077,0.7754669935984503,6754,38,False,177.73684210526315,0.06386554621848739,0.12949611788216764
LG8 芹菜 水耕,141.35106446776612,160.62996319018404,111.07687861271677,0.6258190387709913,0.5121372486736477,6670,66,False,101.06060606060606,0.11092436974789915,0.05961353225440841
SZ4 百合,371.7994210847044,313.01754062038407,413.0808869294606,0.5588157220189994,0.4879221255149642,6564,131,False,50.10687022900763,0.22016806722689075,0.03259561478471597
FE2 冬瓜 青皮,23.258873287091866,27.432734530938124,17.169966722129782,0.4744068420908287,0.5332724599015729,5911,16,False,369.4375,0.02689075630252101,0.11517289053193636
OI3 筍片,42.17842605156038,40.532682397613236,44.925305568130376,0.3833209910925891,0.5466922514147504,5896,61,False,96.65573770491804,0.10252100840336134,0.007581141909500118
LI90 萵苣菜 進口 其他,18.449223250130913,,18.449223250130913,,0.9222418742400493,5729,38,False,150.76315789473685,0.06386554621848739,0.3078456969279398
MA0 洋菇 其他,63.68823425022183,60.22456656853124,67.79546159813809,0.31670061306462166,0.5259830895209429,5635,268,False,21.026119402985074,0.4504201680672269,0.03895979181833087
LH3 菠菜 甜菠菜,12.41300089047195,8.807843137254903,19.803476371537208,0.6710594256964731,0.48486085402052537,5615,73,False,76.91780821917808,0.1226890756302521,0.10167912106692262
MF2 蠔菇 盒裝,94.62235568304051,97.50857580398163,90.54820579334198,0.0816094420392826,0.09501234264057994,5578,302,False,18.47019867549669,0.507563025210084,0.005972793266292779
ML2 珊瑚菇 盒裝,45.353626057225114,72.50393700787401,35.093999504091244,0.43947204312315646,0.535664694581629,5557,346,False,16.060693641618496,0.5815126050420169,0.058831989871144484
LP3 羅勒,80.48904641677996,82.47331983805667,78.65957446808511,0.7478239406893354,0.7791380588208078,5149,306,False,16.826797385620914,0.5142857142857142,0.2532209522913103
LH9 菠菜 進口,116.2396484375,116.11821782178218,125.0,0.249249432467216,,5120,14,False,365.7142857142857,0.023529411764705882,0.020705778381442382
LY2 黑甜仔菜,16.654666666666667,17.66221026490066,15.694041041831095,0.6294437342103305,0.48408084328131157,4950,302,False,16.39072847682119,0.507563025210084,0.04052920721363776
FY90 玉米 進口 其他,61.08925243321599,,61.08925243321599,,0.08785914808222914,4829,59,False,81.84745762711864,0.09915966386554621,0.0
SA0 蘿蔔 其他,26.748199620972837,22.840883190883194,32.400824317362186,1.0180213202004,1.4731310802059265,4749,28,False,169.60714285714286,0.047058823529411764,0.4273882403363304
LD8 青江白菜 水耕,25.635348641247102,10.56,25.877354452054796,0.38729833462074165,0.20773289473535947,4747,55,False,86.30909090909091,0.09243697478991597,0.024413058709451037
FK0 甜椒 其他,61.813523973339066,58.20699815837937,62.290238558909444,0.6832657352401998,0.575399686637659,4651,90,False,51.67777777777778,0.15126050420168066,0.312006210355059
OH2 桶筍 綠竹筍,96.249162516976,90.28524410312671,100.43884393063584,0.16887508419664074,0.5073835878197344,4418,106,False,41.679245283018865,0.1781512605042017,0.009070106095277718
LA93 甘藍 進口 甜甘藍,14.656944444444445,,14.656944444444445,,0.2794311155097799,3960,7,False,565.7142857142857,0.011764705882352941,0.02300806420496199
LM8 莧菜 水耕,30.159840903258914,27.966037735849056,30.722082527401675,0.3457629069368764,0.38642606768805915,3897,78,False,49.96153846153846,0.13109243697478992,0.015725785339241398
SZ3 金針筍,78.99817701453105,77.6820606060606,80.01531615925057,0.1177884542713681,0.09841141150459111,3785,526,False,7.195817490494297,0.8840336134453781,0.013006335291483637
LA3 甘藍 甜甘藍,13.670233196159122,14.208835341365463,13.390833333333333,1.4655218416832843,0.578151789207991,3645,9,False,405.0,0.015126050420168067,0.05472676550495943
LR1 塌棵菜,17.33229107447413,17.209255688391824,17.67718918918919,0.7492316509753112,1.0068993090782579,3518,53,False,66.37735849056604,0.08907563025210084,0.10108349823983595
FV3 辣椒 雞心,250.546343561801,247.66425879396985,252.96759894459106,0.6553339222853817,0.7927017509665849,3487,465,False,7.498924731182796,0.7815126050420168,0.18443080405621262
FX1 花豆,64.70522970239814,78.76814268142681,60.3875755287009,0.38602987641142783,0.29635949969151887,3461,91,False,38.032967032967036,0.15294117647058825,0.14820222338964825
MG1 巴西蘑菇,164.6353010625738,265.42044247787607,114.19809565987599,0.169135576411933,0.5564436807797124,3388,212,False,15.981132075471699,0.3563025210084034,0.06422350576440933
SZ6 半天花,128.14052247873633,128.19753863766456,128.07605177993528,0.29333273788762454,0.2951846590416345,3292,88,False,37.40909090909091,0.14789915966386555,0.07435755502739565
FT92 南瓜 進口 圓型,26.448167369445343,,26.448167369445343,,0.28098097739545197,3083,7,False,440.42857142857144,0.011764705882352941,0.05455789429814713
SA1 蘿蔔 梅花,7.518322762508809,8.362139917695472,7.4393063583815024,0.43141911058689997,0.9012678497673271,2838,7,False,405.42857142857144,0.011764705882352941,0.0
FY95 玉米 進口 糯米種,14.491712707182321,,14.491712707182321,,0.3209205552244202,2715,5,False,543.0,0.008403361344537815,0.29349012513191625
FA2 樊花,18.514810472840953,13.3012927756654,24.025884244372993,0.6584175519316556,1.034939998352825,2559,58,False,44.12068965517241,0.09747899159663866,0.08545458536896842
ME0 金絲菇 其他,55.60102483247931,62.13932038834951,49.389392774788625,0.21273995105936924,0.19323985997780183,2537,473,False,5.363636363636363,0.7949579831932773,0.01281709413746886
SU4 薯蕷 粉薯,26.685471100554235,19.540061475409836,31.18477419354838,0.3239748809914663,0.4972713975620367,2526,98,False,25.775510204081634,0.16470588235294117,0.05640361438848077
SL2 菊芋 雪蓮薯,40.502703844528945,38.335372005044135,44.903969270166456,0.4302254916192079,0.5836720845334866,2367,44,False,53.79545454545455,0.07394957983193277,0.25553736135271626
SZ5 草石蠶,125.01185050136736,139.99692898272554,111.45763888888888,0.5060806210723877,0.563982491300221,2194,150,False,14.626666666666667,0.25210084033613445,0.2779472170762511
LV9 巴西利 進口,31.71229586935639,28.30248917748918,58.64102564102564,0.8923846622763418,1.2894300127519396,2082,21,False,99.14285714285714,0.03529411764705882,0.23825249615418745
FL4 豌豆 豆仁,83.10597853857945,83.7816371681416,82.52592592592593,0.40479753822878883,0.31602779511936085,1957,114,False,17.166666666666668,0.1915966386554622,0.16318382605438442
MN2 柳松菇 盒裝,155.90974358974358,145.82601054481546,170.04187192118226,0.11419988966910184,0.10689610500699157,1950,327,False,5.963302752293578,0.5495798319327732,0.0
FO2 蠶豆 豆仁,168.17136886102404,166.67405764966742,192.72727272727272,0.22406360702939762,0.3535533905932738,1914,7,False,273.42857142857144,0.011764705882352941,0.0074211502782931356
LY4 人參葉,14.141361256544503,15.055773762765122,12.31397174254317,0.42882544882555396,0.4933332955702315,1910,154,False,12.402597402597403,0.25882352941176473,0.03408999720669745
FK95 甜椒 進口 青椒,24.058624577226606,,24.058624577226606,,0.7206276052020852,1774,7,False,253.42857142857142,0.011764705882352941,0.010638297872340425
MG2 巴西蘑菇 盒裝,100.24662084765178,86.81022979985174,145.90327455919396,0.7460520185512338,0.7699346070789216,1746,158,False,11.050632911392405,0.26554621848739496,0.031287498236555696
FN2 敏豆 青豆,42.02234939759037,42.65109851169383,38.45943775100402,0.651924254402044,0.9400523614830135,1660,60,False,27.666666666666668,0.10084033613445378,0.15339245141922392
FV92 辣椒 進口 青小,43.43924221921515,,43.43924221921515,,1.3577215160886922,1478,10,False,147.8,0.01680672268907563,0.13163557646866927
LA90 甘藍 進口 其他,5.819305019305019,,5.819305019305019,,0.023969721396154175,1295,2,False,647.5,0.0033613445378151263,0.25862068965517243
OH1 桶筍 麻竹筍,53.76447876447877,62.295081967213115,50.403659849300325,0.23957871187497748,0.06349796484476954,1295,65,False,19.923076923076923,0.1092436974789916,0.0
FT71 南瓜 栗子 小紅,44.91008878127522,,44.91008878127522,,0.3220524424374453,1239,23,False,53.869565217391305,0.03865546218487395,0.055176238797948286
OE1 醃瓜 乾 乾,29.284009942004975,34.79748953974895,21.216326530612246,0.39992839466043684,0.6411028051447454,1207,42,False,28.738095238095237,0.07058823529411765,0.012053695539934071
MJ0 杏鮑菇 其他,116.88349775784754,117.17597461468722,90.0,0.1848522792295987,0.628539361054709,1115,124,False,8.991935483870968,0.20840336134453782,0.0023313084778805817
SA42 蘿蔔 櫻桃 未洗,97.26448087431693,97.26448087431693,,0.3365001261161756,,1098,12,False,91.5,0.020168067226890758,0.6412948429061148
LC2 包心白 成功白,20.39222941720629,26.0,19.82059123343527,,0.3544045951732141,1081,5,False,216.2,0.008403361344537815,0.026785714285714284
SN9 蓮藕 進口,12.212121212121213,12.212121212121213,,1.1100816134756553,,990,2,False,495.0,0.0033613445378151263,0.0
OH3 桶筍 桂竹筍,43.87096774193548,40.76923076923077,60.0,0.11764705882352941,,930,5,False,186.0,0.008403361344537815,0.0
FK43 甜椒 彩色種 橘色,47.75760869565217,,47.75760869565217,,0.3950221667874566,920,23,False,40.0,0.03865546218487395,0.025053922972003286
OI1 筍乾,51.26131221719457,44.088050314465406,55.291519434628974,0.316351373570101,0.38043834366863355,884,26,False,34.0,0.043697478991596636,0.0
SH6 竹筍 箭竹筍,84.39862542955326,49.6875,100.10815307820299,0.24095078109118032,0.7195335515846052,873,14,False,62.357142857142854,0.023529411764705882,0.0028011204481792717
FH0 扁蒲 其他,22.685871056241428,30.4438202247191,15.281501340482574,0.4671182505720044,0.7968254487952495,729,26,False,28.03846153846154,0.043697478991596636,0.02588896332492644
MM2 猴頭菇 盒裝,105.48201219512195,93.41572327044025,116.83431952662721,0.3894971059738337,0.36802272189975055,656,58,False,11.310344827586206,0.09747899159663866,0.041882907221886395
FY91 玉米 進口 白玉米,71.73913043478261,,71.73913043478261,,0.4010662282286405,644,13,False,49.53846153846154,0.021848739495798318,0.0
MM1 猴頭菇,76.76447368421053,70.37894736842105,79.66698564593302,0.5519548616071691,0.26476520698382094,608,41,False,14.829268292682928,0.06890756302521009,0.05235210126734049
FL95 豌豆 進口 豌豆苗,66.33552631578948,,66.33552631578948,,0.3891783963688655,608,5,False,121.6,0.008403361344537815,0.4370460832653181
FY97 玉米 進口 糯米白,18.5,,18.5,,,600,1,False,600.0,0.0016806722689075631,0.2702702702702703
LA96 甘藍 進口 甘藍芽,27.509677419354837,,27.509677419354837,,0.31395859382166086,465,4,False,116.25,0.0067226890756302525,0.06611657008482405
LY6 香椿,40.19408602150537,44.68829268292683,34.67724550898204,0.8317915347797936,0.6054941121399694,372,36,False,10.333333333333334,0.06050420168067227,0.1329637877677248
FL91 豌豆 進口 白花,206.4367816091954,,206.4367816091954,,0.28428095737485626,348,4,False,87.0,0.0067226890756302525,0.0
FA9 百果 進口,160.679012345679,100.0,178.64,0.0,0.5612340220762191,324,14,False,23.142857142857142,0.023529411764705882,0.0
OH4 桶筍 箭竹筍,56.827586206896555,168.42105263157896,40.0,0.848528137423857,,290,3,False,96.66666666666667,0.005042016806722689,0.0
FF3 絲瓜 白瓜,38.59926199261992,41.9103734439834,12.0,1.2518393064516997,,271,7,False,38.714285714285715,0.011764705882352941,0.10822510822510822
MI2 秀珍菇 盒裝,39.96498054474708,41.09375,39.590673575129536,0.684676426558638,0.5396029035827598,257,15,False,17.133333333333333,0.025210084033613446,0.0015325670498084292
SV91 蘆筍 進口 白蘆筍,364.8360655737705,,364.8360655737705,,0.22759975733794632,244,5,False,48.8,0.008403361344537815,0.0
OI2 筍絲,18.399014778325125,24.51219512195122,9.0,0.2829547959791074,0.15713484026367724,203,6,False,33.833333333333336,0.010084033613445379,0.03968253968253968
FB2 花椰菜 白梗,32.92079207920792,32.92079207920792,,0.5642967319380394,,202,4,False,50.5,0.0067226890756302525,0.0
LQ2 紅鳳菜 白鳳菜,48.35675675675676,85.0,46.26285714285714,,0.9441074098404977,185,12,False,15.416666666666666,0.020168067226890758,0.0
LT1 海菜 龍鬚菜,50.49655172413793,56.5,48.51376146788991,0.11263647841909606,0.2361887464866651,145,5,False,29.0,0.008403361344537815,0.0
FD9 花胡瓜 進口,13.636363636363637,,13.636363636363637,,0.567146606652548,110,5,False,22.0,0.008403361344537815,0.0
LL8 茼蒿 水耕,14.35483870967742,14.35483870967742,,0.27835110713445205,,93,6,False,15.5,0.010084033613445379,0.0
FT4 南瓜 觀賞,33.77777777777778,33.77777777777778,,0.7614996105085896,,90,2,False,45.0,0.0033613445378151263,0.4375
LY5 珍珠菜,16.6875,11.0,21.11111111111111,0.5773502691896258,0.4165977904505309,80,7,False,11.428571428571429,0.011764705882352941,0.0
FO1 蠶豆 豆莢,99.27272727272727,92.0,100.0,,,66,2,False,33.0,0.0033613445378151263,0.0
LY3 豬母菜,11.5,11.706896551724139,10.0,0.5011560709074643,,66,6,False,11.0,0.010084033613445379,0.0
FV95 辣椒 進口 青龍,4.0,,4.0,,,60,1,False,60.0,0.0016806722689075631,0.0
LK8 芥藍菜 水耕,19.25,,19.25,,0.19155734096095892,60,3,False,20.0,0.005042016806722689,0.0
FM0 菜豆 其他,22.75862068965517,,22.75862068965517,,0.128564869306645,58,2,False,29.0,0.0033613445378151263,0.0
FC2 胡瓜 改良種,15.0,15.0,15.0,,,38,2,False,19.0,0.0033613445378151263,0.0
FV96 辣椒 進口 糯米椒,3.25,,3.25,,0.7614996105085896,36,2,False,18.0,0.0033613445378151263,0.0
LZ1 薺菜,12.0,12.0,,,,30,1,False,30.0,0.0016806722689075631,0.0
FN0 敏豆 其他,92.17391304347827,250.0,23.125,,0.15713484026367724,23,3,False,7.666666666666667,0.005042016806722689,0.0
